"STATION","NAME","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-01",,,"0.0","0.0",,"-13.9","-27.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-02",,,"0.0","0.0",,"-15.0","-22.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-03",,,"0.0","0.0",,"-17.8","-31.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-04",,,"0.0","0.0",,"-16.7","-25.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-05",,,"0.0","0.0",,"-20.0","-33.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-06",,,"0.0","0.0",,"-18.3","-23.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-07",,,"0.0","0.0",,"-12.2","-21.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-08",,,"0.0","0.0",,"-18.3","-24.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-09",,,"6.4","64.0",,"-20.0","-34.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-10",,,"0.0","0.0",,"-23.3","-34.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-11",,,"0.0","0.0",,"-22.2","-35.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-12",,,"15.2","152.0",,"-11.7","-25.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-13",,,"6.4","64.0",,"-6.7","-22.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-14",,,"33.0","330.0",,"0.0","-17.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-15",,,"0.0","0.0",,"1.7","-26.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-16",,,"6.4","64.0",,"1.7","-1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-17",,,"0.0","0.0",,"-2.2","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-18",,,"6.4","64.0",,"-2.2","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-19",,,"2.5","25.0",,"-2.8","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-20",,,"2.5","25.0",,"-6.1","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-21",,,"5.1","51.0",,"-8.3","-20.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-22",,,"17.8","178.0",,"-7.2","-12.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-23",,,"10.4","104.0",,"-2.2","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-24",,,"5.1","51.0",,"-1.7","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-25",,,"2.5","25.0",,"-1.1","-3.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-26",,,"8.1","81.0",,"-1.7","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-27",,,"10.2","102.0",,"-4.4","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-28",,,"25.4","254.0",,"-2.8","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-29",,,"8.9","89.0",,"-4.4","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-30",,,"0.0","0.0",,"-12.8","-22.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-01-31",,,"2.5","25.0",,"-12.8","-23.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-01",,,"8.1","81.0",,"-6.1","-14.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-02",,,"10.2","102.0",,"-6.1","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-03",,,"11.4","114.0",,"-6.1","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-04",,,"6.4","64.0",,"-1.7","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-05",,,"0.0","0.0",,"-4.4","-15.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-06",,,"0.0","0.0",,"-3.9","-8.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-07",,,"0.0","0.0",,"-6.1","-12.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-08",,,"0.0","0.0",,"-2.2","-10.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-09",,,"0.0","0.0",,"-0.6","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-10",,,"0.0","0.0",,"-1.1","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-11",,,"0.0","0.0",,"-0.6","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-12",,,"2.5","25.0",,"-2.2","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-13",,,"0.0","0.0",,"-1.1","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-14",,,"0.0","0.0",,"-0.6","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-15",,,"0.0","0.0",,"-1.1","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-16",,,"5.1","51.0",,"-2.8","-10.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-17",,,"0.0","0.0",,"-1.7","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-18",,,"2.5","25.0",,"-3.9","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-19",,,"0.0","0.0",,"-1.7","-14.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-20",,,"0.0","0.0",,"-1.7","-11.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-21",,,"3.8","38.0",,"-3.9","-13.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-22",,,"0.0","0.0",,"-3.3","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-23",,,"0.0","0.0",,"-3.3","-12.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-24",,,"0.0","0.0",,"-5.0","-11.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-25",,,"0.0","0.0",,"0.0","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-26",,,"11.4","114.0",,"-2.2","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-27",,,"0.0","0.0",,"-2.8","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-02-28",,,"0.0","0.0",,"-4.4","-11.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-01",,,"5.1","51.0",,"-1.1","-8.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-02",,,"0.0","0.0",,"-2.8","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-03",,,"0.0","0.0",,"-7.2","-12.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-04",,,"8.9","89.0",,"-2.8","-11.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-05",,,"2.5","25.0",,"-5.6","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-06",,,"0.0","0.0",,"-7.8","-20.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-07",,,"0.0","0.0",,"-6.1","-18.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-08",,,"5.1","51.0",,"-5.6","-19.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-09",,,"0.0","0.0",,"-3.9","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-10",,,"0.0","0.0",,"3.3","-5.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-11",,,"0.0","0.0",,"3.9","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-12",,,"20.3","203.0",,"1.7","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-13",,,"0.0","0.0",,"-2.2","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-14",,,"0.0","0.0",,"1.1","-8.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-15",,,"2.5","25.0",,"-3.3","-21.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-16",,,"6.4","64.0",,"0.6","-18.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-17",,,"0.0","0.0",,"1.1","-1.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-18",,,"8.9","89.0",,"1.1","-3.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-19",,,"0.0","0.0",,"-4.4","-22.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-20",,,"5.1","51.0",,"-3.9","-28.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-21",,,"2.5","25.0",,"-1.1","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-22",,,"0.0","0.0",,"-3.3","-27.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-23",,,"0.0","0.0",,"-2.2","-28.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-24",,,"0.0","0.0",,"0.0","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-25",,,"3.8","38.0",,"3.9","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-26",,,"0.0","0.0",,"6.7","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-27",,,"0.0","0.0",,"6.7","1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-28",,,"3.8","38.0",,"5.6","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-29",,,"0.0","0.0",,"3.9","-1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-30",,,"0.0","0.0",,"6.7","-5.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-03-31",,,"0.0","0.0",,"3.3","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-01",,,"0.0","0.0",,"2.8","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-02",,,"0.0","0.0",,"5.0","-15.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-03",,,"6.4","64.0",,"3.3","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-04",,,"0.0","0.0",,"2.2","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-05",,,"2.5","25.0",,"4.4","-3.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-06",,,"0.0","0.0",,"3.9","-0.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-07",,,"0.0","0.0",,"5.6","-3.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-08",,,"0.0","0.0",,"5.6","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-09",,,"0.0","0.0",,"7.8","-3.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-10",,,"0.0","0.0",,"9.4","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-11",,,"3.8","38.0",,"4.4","-1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-12",,,"0.0","0.0",,"6.1","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-13",,,"0.0","0.0",,"7.8","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-14",,,"0.0","0.0",,"7.8","-11.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-15",,,"0.0","0.0",,"8.3","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-16",,,"0.0","0.0",,"10.0","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-17",,,"0.0","0.0",,"8.9","-1.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-18",,,"2.5","25.0",,"7.2","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-19",,,"0.0","0.0",,"5.0","-1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-20",,,"0.0","0.0",,"5.6","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-21",,,"0.0","0.0",,"5.0","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-22",,,"0.0","0.0",,"7.8","0.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-23",,,"0.0","0.0",,"11.7","-1.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-24",,,"0.0","0.0",,"13.9","-2.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-25",,,"0.0","0.0",,"16.1","-1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-26",,,"0.0","0.0",,"10.0","-1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-27",,,"0.0","0.0",,"6.7","2.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-28",,,"0.0","0.0",,"8.3","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-29",,,"0.0","0.0",,"8.3","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-04-30",,,"0.0","0.0",,"4.4","0.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-01",,,"3.8","0.0",,"8.3","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-02",,,"0.0","0.0",,"7.2","-0.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-03",,,"10.2","102.0",,"8.9","0.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-04",,,"3.8","38.0",,"7.2","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-05",,,"0.0","0.0",,"3.9","-13.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-06",,,"0.0","0.0",,"9.4","-11.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-07",,,"0.0","0.0",,,"-3.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-08",,,"0.0","0.0",,"7.8",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-09",,,"0.0","0.0",,"12.2","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-10",,,"0.0","0.0",,,"-3.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-11",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-12",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-13",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-14",,,"0.0","0.0",,"5.0",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-15",,,"0.0","0.0",,"6.7","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-16",,,"0.0","0.0",,,"2.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-17",,,"0.0","0.0",,,
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-18",,,"0.0","0.0",,"11.1",
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-19",,,"0.0","0.0",,"13.9","-1.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-20",,,"0.0","0.0",,"11.1","-2.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-21",,,"0.0","0.0",,"8.3","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-22",,,"0.0","0.0",,"10.0","-3.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-23",,,"0.0","0.0",,"8.3","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-24",,,"0.0","0.0",,"8.3","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-25",,,"0.0","0.0",,"8.9","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-26",,,"0.0","0.0",,"9.4","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-27",,,"0.0","0.0",,"7.8","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-28",,,"0.0","0.0",,"7.8","1.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-29",,,"0.0","0.0",,"4.4","-2.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-30",,,"0.0","0.0",,"6.1","-1.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-10-31",,,"0.0","0.0",,,"-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-01",,,"0.0","0.0",,"5.6","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-02",,,"0.0","0.0",,"2.8","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-03",,,"0.0","0.0",,"0.0","-11.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-04",,,"0.0","0.0",,"0.6","-10.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-05",,,"2.5","25.0",,"-1.1","-5.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-06",,,"3.8","38.0",,"2.8","-3.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-07",,,"6.4","64.0",,"2.2","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-08",,,"3.8","38.0",,"-1.1","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-09",,,"2.5","25.0",,"-1.7","-5.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-10",,,"2.5","25.0",,"-3.3","-5.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-11",,,"10.2","102.0",,"-5.0","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-12",,,"5.1","51.0",,"-3.9","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-13",,,"0.0","0.0",,"-2.8","-17.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-14",,,"0.0","0.0",,"-9.4","-17.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-15",,,"0.0","0.0",,"-8.3","-11.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-16",,,"0.0","0.0",,"-5.6","-11.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-17",,,"5.1","51.0",,"-3.9","-8.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-18",,,"6.4","64.0",,"-2.2","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-19",,,"10.2","102.0",,"-2.8","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-20",,,"20.3","203.0",,"-0.6","-4.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-21",,,"15.2","152.0",,"-0.6","-2.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-22",,,"2.5","25.0",,"-7.2","-18.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-23",,,"5.1","51.0",,"-5.0","-19.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-24",,,"11.4","114.0",,"-1.1","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-25",,,"3.8","38.0",,"-0.6","-6.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-26",,,"0.0","0.0",,"-7.8","-12.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-27",,,"0.0","0.0",,"-7.8","-18.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-28",,,"0.0","0.0",,"-8.3","-20.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-29",,,"0.0","0.0",,"-7.8","-20.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-11-30",,,"0.0","0.0",,,"-13.3"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-01",,,"0.0","0.0",,"-6.1","-12.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-02",,,"0.0","0.0",,"-3.3","-11.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-03",,,"0.0","0.0",,"-2.8","-10.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-04",,,"3.8","38.0",,"-1.7","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-05",,,"0.0","0.0",,"-1.7","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-06",,,"0.0","0.0",,"-2.2","-3.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-07",,,"0.0","0.0",,"-5.6","-18.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-08",,,"5.1","51.0",,"-3.9","-18.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-09",,,"0.0","0.0",,"-2.8","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-10",,,"0.0","0.0",,"-4.4","-5.6"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-11",,,"7.6","76.0",,"-2.8","-6.1"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-12",,,"0.0","0.0",,"-7.8","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-13",,,"2.5","25.0",,"-6.7","-16.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-14",,,"2.5","25.0",,"-6.1","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-15",,,"0.0","0.0",,"-6.7","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-16",,,"6.4","64.0",,"-2.8","-8.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-17",,,"0.0","0.0",,"-5.6","-7.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-18",,,"3.8","38.0",,"-8.3","-14.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-19",,,"7.6","76.0",,"-6.1","-11.7"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-20",,,"22.9","229.0",,"-5.0","-9.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-21",,,"7.6","76.0",,"-3.3","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-22",,,"0.0","0.0",,"-9.4","-12.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-23",,,"0.0","0.0",,"-12.8","-29.4"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-24",,,"2.5","25.0",,"-9.4","-28.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-25",,,"5.1","51.0",,"-7.2","-13.9"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-26",,,"7.6","76.0",,"-6.7","-10.0"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-27",,,"5.1","51.0",,"-5.0","-7.8"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-28",,,"0.0","0.0",,"-8.9","-12.2"
"CA00117900R","YOHO NATIONAL PARK WAPTA LAKE, BC CA","1974-12-29",,,"10.2","102.0",,"-8.3","-12.8"
